0,0,0,0,0,0,0,0,0,901024805,2147483647,-345434039,-345434039,-1591892883,-1591892883,-1591892883,-1246458846,-1246458846,-1246458848,-1246458848,-1246458848,-1246458848,-1246458850,-1246458850,-1246458850,-1246458850,-1246458852,-1246458852,-1246458852,-1246458852,-1246458854,-1246458854,-1246458854,-1246458854,-1246458856,-1246458856,-1246458856,-1246458856,-1246458858,-1246458858,-1246458858,-1246458858,-1246458860,-1246458860,-1246458860,-1246458860,-1246458862,-1246458862,-1246458862,-1246458862,-1246458864,-1246458864,-1246458864,-1246458864,-1246458866,-1246458866,-1246458866,-1246458866,-1246458868,-1246458868,-1246458868,-1246458868,-1246458870,-1246458870,-1246458870,-1246458870,-1246458872,-1246458872,-1246458872,-1246458872,-1246458874,-1246458874,-1246458874,-1246458874,-1246458876,-1246458876,-1246458876,-1246458876,-1246458878,-1246458878,-1246458878,-1246458878,-1246458880,-1246458880,-1246458880,-1246458880,-1246458882,-1246458882,-1246458882,-1246458882,-1246458884,-1246458884,-1246458884,-1246458884,-1246458886,-1246458886,-1246458886,-1246458886,-1246458888,-1246458888,0
0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,-32,-32,-32,-32,-34,-34,-34,-34,-36,-36,-36,-36,-38,-38,-38,-38,-40,-40,-40,-40,-42,-42,-42,-42,-44,-44,-44,0
0,0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,-32,-32,-32,-32,-34,-34,-34,-34,-36,-36,-36,-36,-38,-38,-38,-38,-40,-40,-40,-40,-42,-42,-42,-42,-44,-44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,-32,-32,-32,-32,-34,-34,-34,-34,-36,-36,-36,-36,-38,-38,-38,-38,-40,-40,-40,-40,-42,-42,-42,-42,-44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,-32,-32,-32,-32,-34,-34,-34,-34,-36,-36,-36,-36,-38,-38,-38,-38,-40,-40,-40,-40,-42,-42,-42,-42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,-32,-32,-32,-32,-34,-34,-34,-34,-36,-36,-36,-36,-38,-38,-38,-38,-40,-40,-40,-40,-42,-42,-42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,-32,-32,-32,-32,-34,-34,-34,-34,-36,-36,-36,-36,-38,-38,-38,-38,-40,-40,-40,-40,-42,-42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,-32,-32,-32,-32,-34,-34,-34,-34,-36,-36,-36,-36,-38,-38,-38,-38,-40,-40,-40,-40,-42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,-32,-32,-32,-32,-34,-34,-34,-34,-36,-36,-36,-36,-38,-38,-38,-38,-40,-40,-40,-40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,-32,-32,-32,-32,-34,-34,-34,-34,-36,-36,-36,-36,-38,-38,-38,-38,-40,-40,-40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,-32,-32,-32,-32,-34,-34,-34,-34,-36,-36,-36,-36,-38,-38,-38,-38,-40,-40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,-32,-32,-32,-32,-34,-34,-34,-34,-36,-36,-36,-36,-38,-38,-38,-38,-40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,-32,-32,-32,-32,-34,-34,-34,-34,-36,-36,-36,-36,-38,-38,-38,-38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,-32,-32,-32,-32,-34,-34,-34,-34,-36,-36,-36,-36,-38,-38,-38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,-32,-32,-32,-32,-34,-34,-34,-34,-36,-36,-36,-36,-38,-38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,-32,-32,-32,-32,-34,-34,-34,-34,-36,-36,-36,-36,-38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,-32,-32,-32,-32,-34,-34,-34,-34,-36,-36,-36,-36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,-32,-32,-32,-32,-34,-34,-34,-34,-36,-36,-36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,-32,-32,-32,-32,-34,-34,-34,-34,-36,-36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,-32,-32,-32,-32,-34,-34,-34,-34,-36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,-32,-32,-32,-32,-34,-34,-34,-34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,-32,-32,-32,-32,-34,-34,-34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,-32,-32,-32,-32,-34,-34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,-32,-32,-32,-32,-34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,-32,-32,-32,-32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,-32,-32,-32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,-32,-32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,-32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,2147483647,-2,-2,-2,-2,-4,-4,-4,-4,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-12,-12,-12,-12,-14,-14,-14,-14,-16,-16,-16,-16,-18,-18,-18,-18,-20,-20,-20,-20,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-28,-28,-28,-28,-30,-30,-30,-30,0
