0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788016033,-1700975126,-1812032918,-1679093237,-1055692109,-1239206197,1181265834,619756285,-70559011,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,2055448977,0
0,-284608837,-395666629,-262726948,360674180,177160092,-1697335173,2036122574,1345807278,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,-823152030,0
0,0,161304853,294244534,917645662,734131574,-1140363691,-1701873240,1902778760,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,-266180548,0
0,0,0,1272732900,1896134028,1712619940,-161875325,-723384874,-1413700170,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,712307818,0
0,0,0,0,15305859,-168208229,-2042703494,1690754253,1000438957,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,-1168520351,0
0,0,0,0,0,1321325677,-553169588,-1114679137,-1804994433,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,321013555,0
0,0,0,0,0,0,-705207809,-1266717358,-1957032654,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,168975334,0
0,0,0,0,0,0,0,847591847,157276551,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,-2011682757,0
0,0,0,0,0,0,0,0,-403399637,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,1722608351,0
